id,lat,lng,street_count
1718,21.0077875,105.8332639,2
1719,21.0071586,105.8267696,3
1720,20.9995507,105.8404713,2
1721,20.9995833,105.8400871,2
1722,20.9996064,105.8400442,2
1723,20.9990812,105.8385864,2
1724,20.9990486,105.8385482,2
1725,21.0032419,105.8206948,2
1726,21.0036195,105.8340535,3
1727,21.0037484,105.8338889,3
1728,21.0036487,105.833703,2
1729,21.0037323,105.8336067,2
1730,21.0038319,105.8334793,2
1731,21.004035,105.8332685,3
1732,21.0038991,105.8340329,2
1733,21.0038252,105.834142,1
1734,21.00368,105.8328906,2
1735,21.0041616,105.8412974,2
1736,20.9991362,105.8402232,3
1737,20.9992639,105.8402304,2
1738,20.9992684,105.8402888,2
1739,20.9994339,105.8402984,1
1740,20.9992129,105.8404591,2
1741,21.0101622,105.8321487,2
1742,21.0104564,105.8324638,2
1743,21.0105214,105.83249,2
1744,21.0025028,105.8333928,2
1745,21.0029334,105.8349839,2
1746,21.0009231,105.8380733,3
1747,21.0011794,105.8380961,2
1748,21.0013277,105.8381236,1
1749,21.0008063,105.8380697,1
1750,21.010418,105.8335321,3
1751,21.0106622,105.8338338,1
1752,21.0075062,105.8267195,2
1753,21.0072376,105.8265905,3
1754,21.0072531,105.8265507,2
1755,21.0071152,105.8264859,1
1756,21.0071137,105.8261182,3
1757,21.0087416,105.825574,3
1758,21.0087068,105.8255563,4
1759,21.0085338,105.8254657,2
1760,21.0075095,105.8252947,3
1761,21.0082006,105.8256587,2
1762,21.007649,105.8253656,3
1763,21.0078099,105.8250139,3
1764,21.0078758,105.825046,2
1765,21.0079839,105.8248137,1
1766,21.008278,105.8260661,1
1767,21.0079801,105.8259072,2
1768,21.0080588,105.8251371,3
1769,21.0083584,105.8252879,1
1770,21.0106969,105.8306615,4
1771,21.0113408,105.8311111,4
1772,21.0124267,105.8324604,2
1773,21.0098649,105.8303255,4
1774,21.0088948,105.8245019,4
1775,21.0070851,105.8233972,2
1776,21.0071939,105.8234555,2
1777,21.0093127,105.8246639,2
1778,21.0093699,105.8248687,3
1779,21.0094274,105.8248446,2
1780,21.0095433,105.8248044,2
1781,21.009702,105.8247633,2
1782,21.0097699,105.8247933,3
1783,21.0035822,105.821734,2
1784,21.0124581,105.8355564,3
1785,21.0125153,105.8356217,4
1786,21.0072478,105.8410766,2
1787,21.0071763,105.8411515,2
1788,21.0071318,105.8411967,2
1789,21.0070819,105.8412254,2
1790,21.0070322,105.8412345,2
1791,21.0068562,105.84123,2
1792,21.0063778,105.8412155,2
1793,21.0059601,105.8412119,2
1794,21.0053487,105.8411919,3
1795,21.0047472,105.8411766,2
1796,21.0040433,105.8411702,2
1797,21.0035656,105.84116,2
1798,21.0028879,105.8411472,2
1799,21.0020684,105.8411306,2
1800,21.0015931,105.8411383,2
1801,21.0014396,105.8411329,2
1802,21.0013632,105.8411237,2
1803,21.0013191,105.8411224,2
1804,21.0010737,105.8411364,2
1805,21.0009927,105.8411441,2
1806,21.0008355,105.8411556,2
1807,21.0007021,105.8411569,2
1808,21.0004794,105.8411594,2
1809,21.0002149,105.8411505,2
1810,20.9999171,105.841139,2
1811,20.9997111,105.8411275,2
1812,20.999449,105.8411122,2
1813,20.999237,105.8411033,2
1814,20.9989976,105.8410956,2
1815,20.9986336,105.8410905,2
1816,20.9991451,105.8411003,4
1817,21.0000611,105.8411446,4
1818,21.001924,105.841133,4
1819,21.0003815,105.8411561,4
1820,21.0041914,105.8411726,4
1821,21.0044353,105.8411812,3
1822,21.0051708,105.8411848,4
1823,21.0063239,105.8412184,4
1824,21.001763,105.8411356,3
1825,20.9986086,105.8410886,3
1826,20.9985815,105.84108,2
1827,20.9985465,105.8410467,2
1828,20.9984586,105.8408681,3
1829,20.9983534,105.8407005,2
1830,20.9982588,105.8405596,2
1831,20.9982437,105.8405183,2
1832,20.9982425,105.8404605,2
1833,20.9983171,105.8401273,2
1834,20.99856,105.8410596,2
1835,20.9983327,105.8409244,2
1836,20.9981063,105.8409213,2
1837,21.0059892,105.8313613,3
1838,21.005895,105.8317111,2
1839,21.0057448,105.8322497,2
1840,21.0057448,105.8323066,2
1841,21.0057698,105.832416,2
1842,21.0058046,105.8325383,2
1843,21.0057658,105.8321743,4
1844,21.0057545,105.8323492,4
1845,21.006734,105.8320465,4
1846,21.0065849,105.8321769,2
1847,21.0060721,105.8323625,2
1848,21.00601,105.8323754,2
1849,21.0058434,105.8323519,3
1850,21.0059219,105.8323619,4
1851,21.0058465,105.8328076,4
1852,21.0058506,105.8328772,2
1853,21.0058456,105.8329501,2
1854,21.0058897,105.8342666,1
1855,21.0060359,105.8348845,2
1856,21.0060785,105.8350741,3
1857,21.0058302,105.8330928,3
1858,21.0062266,105.8352431,2
1859,21.0062607,105.8353124,2
1860,21.0063181,105.835388,2
1861,21.0063807,105.8354607,2
1862,21.0064086,105.8354887,2
1863,21.0064412,105.8354899,2
1864,21.0069777,105.8351685,2
1865,21.0065212,105.8355943,2
1866,21.0064421,105.8356665,2
1867,21.0064202,105.8356719,2
1868,21.0063882,105.8356656,2
1869,21.0063503,105.8356421,2
1870,21.006138,105.8353615,2
1871,21.0062976,105.835572,4
1872,21.006454,105.8356556,4
1873,21.0061566,105.8353862,3
1874,21.0062539,105.8352987,3
1875,21.0061912,105.8350519,3
1876,21.0060778,105.8351054,2
1877,21.0060672,105.8351464,2
1878,21.0060367,105.8351858,2
1879,21.0060066,105.8352144,3
1880,21.0059578,105.8352324,2
1881,21.0055119,105.8353611,2
1882,21.0047008,105.8356092,2
1883,21.0039005,105.8358474,2
1884,21.0035026,105.8359801,2
1885,21.0052036,105.8354556,4
1886,21.0047963,105.83558,4
1887,21.0044475,105.8356846,4
1888,21.0040662,105.8357981,4
1889,21.0037369,105.835902,4
1890,21.0061123,105.8353347,2
1891,21.0060752,105.8353272,2
1892,21.0060442,105.8353283,2
1893,21.0056635,105.8354526,2
1894,21.0052089,105.8355847,2
1895,21.0045077,105.8357832,2
1896,21.004024,105.8359141,2
1897,21.0035091,105.8360685,3
1898,21.0061409,105.8351476,2
1899,21.0057861,105.8354201,4
1900,21.0053272,105.8355485,4
1901,21.00499,105.8356488,4
1902,21.004663,105.8357392,4
1903,21.0042995,105.8358395,4
1904,21.006037,105.8353305,3
1905,21.0059819,105.8352253,2
1906,21.0053297,105.8354168,3
1907,21.0053578,105.8355392,3
1908,21.0034788,105.835976,2
1909,21.0034518,105.8359534,2
1910,21.0034392,105.8359119,2
1911,21.0033196,105.8354725,2
1912,21.0032194,105.8351117,2
1913,21.0030339,105.8344007,4
1914,21.0032361,105.835172,4
1915,21.0034845,105.8359769,3
1916,21.0034969,105.8360231,4
1917,21.0034913,105.8360842,2
1918,21.0034853,105.8361103,2
1919,21.0034835,105.836141,2
1920,21.0036759,105.8368644,2
1921,21.0037414,105.8371374,2
1922,21.0038914,105.8377168,2
1923,21.0039985,105.8381438,2
1924,21.0041187,105.8386083,2
1925,21.0042449,105.8392306,2
1926,21.004258,105.8393583,2
1927,21.004266,105.8400074,2
1928,21.004258,105.8403389,2
1929,21.0042509,105.8408689,2
1930,21.0042479,105.8411275,2
1931,21.0042554,105.8411557,2
1932,21.0042701,105.8411729,3
1933,21.0035767,105.8364768,4
1934,21.0036772,105.8368564,4
1935,21.0037197,105.8370328,4
1936,21.0038337,105.8374939,4
1937,21.0039119,105.8377985,4
1938,21.0040958,105.8385198,4
1939,21.0042505,105.8392854,4
1940,21.0042634,105.8401135,4
1941,21.0042481,105.8410694,4
1942,21.0042534,105.8411484,2
1943,21.0041508,105.8407848,2
1944,21.0041452,105.841111,2
1945,21.0041402,105.8411315,2
1946,21.0041282,105.8411565,2
1947,21.0041133,105.8411713,3
1948,21.0041551,105.8404115,2
1949,21.0041593,105.8401134,2
1950,21.0041491,105.8408847,4
1951,21.0041328,105.8411469,2
1952,21.0042615,105.840191,3
1953,21.0041583,105.8401891,3
1954,21.0041419,105.8393439,2
1955,21.004154,105.8396443,2
1956,21.0041049,105.8392955,3
1957,21.0041155,105.8395662,4
1958,21.0041192,105.8399456,2
1959,21.0041402,105.8400186,2
1960,21.0041585,105.8400424,4
1961,21.0040921,105.8390267,2
1962,21.0040305,105.8386989,2
1963,21.0039611,105.8383553,2
1964,21.0038435,105.837913,2
1965,21.0037869,105.8376983,2
1966,21.0036186,105.8370447,2
1967,21.0035202,105.8366832,2
1968,21.0033924,105.8361673,2
1969,21.0036829,105.8372793,4
1970,21.0039514,105.8383188,4
1971,21.0041344,105.8392957,4
1972,21.0041508,105.8395664,4
1973,21.0033786,105.8361268,3
1974,21.0033545,105.8360987,2
1975,21.0033333,105.8360881,1
1976,21.0034894,105.8360927,3
1977,21.0034298,105.836111,4
1978,21.0040122,105.8386084,3
1979,21.0041118,105.8385814,3
1980,21.0042038,105.839028,3
1981,21.0040959,105.8390508,3
1982,21.0117997,105.8317775,4
1983,21.012035,105.8320838,2
1984,21.012334,105.8324673,2
1985,21.0125091,105.8326919,2
1986,21.0127708,105.8330171,3
1987,21.0119486,105.831962,4
1988,21.0112816,105.831161,3
1989,21.0110824,105.830924,2
1990,21.011049,105.8308866,2
1991,21.0110036,105.8308523,2
1992,21.0109564,105.8308288,2
1993,21.0108975,105.8308361,2
1994,21.010824,105.8308576,2
1995,21.0100715,105.8311692,2
1996,21.0096975,105.831327,2
1997,21.0092846,105.8315007,2
1998,21.0088859,105.8316692,2
1999,21.0088211,105.8316978,2
2000,21.0087138,105.8317456,2
2001,21.0084076,105.8319941,2
2002,21.0077689,105.8325706,2
2003,21.0086947,105.8317019,2
2004,21.008229,105.8321495,2
2005,21.0076064,105.832729,2
2006,21.0076003,105.8327436,3
2007,21.007603,105.8327714,2
2008,21.0086283,105.8317991,2
2009,21.0109727,105.8307524,3
2010,21.0097261,105.8303301,2
2011,21.0096507,105.8303298,2
2012,21.0101792,105.8304811,2
2013,21.0102987,105.8305355,2
2014,21.010338,105.8310589,4
2015,21.0101143,105.8311515,4
2016,21.0098338,105.8312695,4
2017,21.0095607,105.8313846,4
2018,21.0088046,105.8317051,4
2019,21.0083832,105.8320154,4
2020,21.0077549,105.8325842,4
2021,21.0076721,105.8325419,2
2022,21.0075517,105.8326595,2
2023,21.0075142,105.8326635,2
2024,21.0079629,105.8322791,2
2025,21.0082393,105.8320313,2
2026,21.0084276,105.8318564,2
2027,21.0086139,105.8316901,2
2028,21.008672,105.8316558,2
2029,21.0087742,105.8316096,2
2030,21.0085513,105.83174,2
2031,21.009214,105.8314327,2
2032,21.0098155,105.8311852,2
2033,21.0104039,105.8309466,2
2034,21.0106778,105.8308343,3
2035,21.0107281,105.8308226,2
2036,21.0107437,105.8307998,2
2037,21.0107422,105.830761,2
2038,21.01073,105.8307351,2
2039,21.010691,105.8307144,3
2040,21.0105989,105.830694,2
2041,21.0104651,105.8306636,2
2042,21.0103666,105.8306371,2
2043,21.0102469,105.8305877,2
2044,21.009941,105.8304353,2
2045,21.0097994,105.8303609,1
2046,21.0105134,105.8309013,4
2047,21.0099897,105.8311146,4
2048,21.0090677,105.8314915,4
2049,21.0089007,105.8315587,4
2050,21.0085793,105.8317177,4
2051,21.0082958,105.8319789,4
2052,21.0080574,105.8321944,4
2053,21.0075404,105.8326719,2
2054,21.0075221,105.8326706,2
2055,21.007533,105.8326757,2
2056,21.0075987,105.8327575,2
2057,21.0075434,105.8326686,3
2058,21.009874,105.8302669,1
2059,21.0101225,105.8304035,2
2060,21.0102139,105.8304429,2
2061,21.0103761,105.8305104,2
2062,21.0104434,105.8305317,2
2063,21.0105638,105.8305689,2
2064,21.010641,105.8305909,2
2065,21.010699,105.8305962,2
2066,21.0108336,105.8306007,2
2067,21.010988,105.8306106,2
2068,21.0111247,105.830622,2
2069,21.0114356,105.8306546,2
2070,21.0114568,105.8306508,2
2071,21.0114894,105.8306371,2
2072,21.0115088,105.8306187,3
2073,21.0107042,105.8305963,3
2074,21.0098893,105.8302754,3
2075,21.0098378,105.8303811,3
2076,21.0128212,105.8325533,2
2077,21.0127868,105.8325301,2
2078,21.0125327,105.8325197,3
2079,21.012446,105.8326109,3
2080,21.0125,105.8325558,4
2081,21.0126039,105.8325861,4
2082,21.006939,105.8296986,3
2083,21.006366,105.8309184,2
2084,21.0063136,105.8310285,2
2085,21.0062977,105.8310848,2
2086,21.0062837,105.8311434,2
2087,21.0062845,105.8312201,2
2088,21.0063094,105.8312932,2
2089,21.0063426,105.831343,2
2090,21.0069113,105.8320502,2
2091,21.0072645,105.8325164,2
2092,21.0078188,105.8331924,3
2093,21.0009003,105.8287886,3
2094,21.0008172,105.8292411,2
2095,21.0008973,105.8292035,2
2096,21.0009965,105.8291778,2
2097,21.0009439,105.8291896,2
2098,21.0008572,105.8292196,2
2099,21.006131,105.8309299,2
2100,21.0060934,105.8309459,2
2101,21.0060462,105.8309441,2
2102,21.0060134,105.8309324,2
2103,21.0054769,105.8307258,2
2104,21.0053,105.8306726,2
2105,21.0051189,105.8306085,2
2106,21.0048747,105.8305255,2
2107,21.0044864,105.8303893,2
2108,21.0040038,105.8302143,2
2109,21.0035717,105.8300735,2
2110,21.0032508,105.8299824,2
2111,21.0031531,105.8299526,2
2112,21.0029401,105.8298678,2
2113,21.0026318,105.829737,2
2114,21.0025636,105.8297126,2
2115,21.0024962,105.8296937,2
2116,21.0020995,105.8295376,2
2117,21.0017601,105.8293888,2
2118,21.0015495,105.8292949,2
2119,21.0011258,105.8291154,2
2120,21.0010778,105.8290865,2
2121,21.0010475,105.8290468,2
2122,21.0009717,105.8288502,2
2123,21.0009683,105.8288159,2
2124,21.0009936,105.8287435,3
2125,21.0007672,105.8294327,3
2126,21.0007887,105.8293689,2
2127,21.000828,105.8293204,2
2128,21.0008995,105.829272,3
2129,21.0009662,105.8292528,2
2130,21.0010269,105.8292503,2
2131,21.0010865,105.8292656,2
2132,21.0021335,105.829716,2
2133,21.0023419,105.8297951,2
2134,21.0027957,105.8299635,2
2135,21.0032352,105.830123,2
2136,21.00367,105.8302608,2
2137,21.0038463,105.8303182,2
2138,21.0042298,105.8304445,2
2139,21.0048027,105.8306639,2
2140,21.0053335,105.8308407,2
2141,21.0054936,105.8309288,2
2142,21.0058518,105.8310635,2
2143,21.0058883,105.8310807,2
2144,21.00593,105.8311292,2
2145,21.0059651,105.8311917,2
2146,21.0059848,105.8312446,2
2147,21.0059949,105.8312938,2
2148,21.0059961,105.8313301,2
2149,21.0019048,105.8296162,4
2150,21.0029135,105.8300029,4
2151,21.003718,105.8302766,4
2152,21.0041072,105.8304041,4
2153,21.0044066,105.8305122,4
2154,21.0046671,105.830612,4
2155,21.0054067,105.8308872,4
2156,21.0061085,105.8314902,2
2157,21.0060331,105.8309394,3
2158,21.0059415,105.8311498,3
2159,21.0049634,105.8305557,3
2160,21.0049174,105.830704,3
2161,21.0040655,105.8303131,4
2162,21.0040855,105.8302439,3
2163,21.0040451,105.8303836,3
2164,21.0041804,105.8303531,4
2165,21.0041978,105.8302842,3
2166,21.0041629,105.8304225,3
2167,21.0036934,105.8301132,3
2168,21.0036574,105.8302568,3
2169,21.0031313,105.8299439,4
2170,21.0030956,105.8300723,3
2171,21.0020871,105.8295322,3
2172,21.0020401,105.8296739,3
2173,21.0009998,105.8289231,3
2174,21.0009167,105.8289678,2
2175,21.0009588,105.8289451,4
2176,21.0008523,105.8291643,2
2177,21.0008736,105.829213,4
2178,21.0019139,105.8259484,2
2179,21.0017626,105.8260558,2
2180,21.0013243,105.8278266,2
2181,21.0014035,105.8275794,2
2182,21.0014692,105.8273557,2
2183,21.0015568,105.8270291,2
2184,21.0016662,105.8266033,2
2185,21.0017286,105.8263651,2
2186,21.001796,105.8261668,2
2187,21.0018424,105.8260086,2
2188,21.0018924,105.8257942,2
2189,21.002083,105.8250249,2
2190,21.0023629,105.8239047,2
2191,21.0025976,105.8230192,2
2192,21.0012864,105.8274575,2
2193,21.0026698,105.8227112,4
2194,21.0025214,105.8233232,4
2195,21.0023542,105.8240016,4
2196,21.0020453,105.8251769,4
2197,21.0018808,105.8258442,4
2198,21.0018697,105.8258914,2
2199,21.0016887,105.8265176,2
2200,21.0013092,105.8278686,4
2201,21.0010673,105.8285392,4
2202,21.0005906,105.8299171,2
2203,21.0005356,105.8301006,4
2204,21.0003798,105.8306533,2
2205,21.0001058,105.831748,2
2206,20.999758,105.8330839,2
2207,20.9996556,105.8334756,2
2208,20.9996067,105.8336682,2
2209,20.9995603,105.8338583,2
2210,20.9995233,105.8340669,2
2211,20.9994943,105.8342363,2
2212,20.999403,105.8349198,2
2213,20.9993435,105.8353588,2
2214,20.9993347,105.8355118,4
2215,21.000354,105.8307565,4
2216,21.0000766,105.8318605,4
2217,20.9995779,105.8337862,4
2218,20.9994655,105.8344213,4
2219,20.9992687,105.8359619,4
2220,20.9992184,105.8364318,2
2221,20.9991839,105.8366219,2
2222,20.9991112,105.8369727,2
2223,20.9989969,105.8373976,2
2224,20.9989242,105.8376936,2
2225,20.9988311,105.8380572,2
2226,20.9988819,105.8378684,2
2227,20.9989017,105.8377865,4
2228,20.9985723,105.8390967,2
2229,20.9987625,105.8383218,4
2230,20.9987122,105.8385413,4
2231,20.9984466,105.8395569,2
2232,20.9984022,105.8397598,2
2233,20.9985424,105.8391884,4
2234,21.0124752,105.8323737,3
2235,21.0125905,105.832664,3
2236,21.0126861,105.8325853,2
2237,21.0127251,105.8325938,2
2238,21.0128002,105.8326593,2
2239,21.0129723,105.8328167,2
2240,21.0130146,105.8328567,2
2241,21.0131237,105.8329618,2
2242,21.0133421,105.8332105,2
2243,21.0135042,105.8333931,2
2244,21.0136867,105.8335956,2
2245,21.0138408,105.8337632,2
2246,21.013953,105.8338738,2
2247,21.0139879,105.8339103,2
2248,21.0139838,105.8341021,2
2249,21.0139542,105.8341588,2
2250,21.012706,105.8325861,2
2251,21.0126416,105.8326227,3
2252,21.0140008,105.8339567,2
2253,21.0084476,105.8363397,4
2254,21.0089646,105.8369704,4
2255,20.9995164,105.8341072,3
2256,20.9994554,105.8340964,4
2257,20.9994905,105.8335975,2
2258,21.0107648,105.8252306,2
2259,21.0102688,105.8250014,2
2260,21.009028,105.8243765,2
2261,21.0090109,105.8246396,2
2262,21.0089861,105.824726,2
2263,21.0089657,105.8249499,2
2264,21.008939,105.8251248,2
2265,21.0088936,105.8252396,2
2266,21.0087749,105.8257944,2
2267,21.0084053,105.82663,2
2268,21.0077918,105.827929,2
2269,21.0077819,105.8279598,2
2270,21.0077813,105.8279968,2
2271,21.0081256,105.8272151,3
2272,21.0079793,105.8271506,3
2273,21.0105635,105.8363181,3
2274,21.0103912,105.8364738,3
2275,21.0095825,105.8375938,2
2276,21.0105302,105.836703,2
2277,21.0105519,105.8366944,2
2278,21.0105715,105.8366946,2
2279,21.0095822,105.8376109,2
2280,21.0095845,105.8376273,3
2281,21.009753,105.837834,3
2282,21.0097691,105.8378442,2
2283,21.0097907,105.8378447,2
2284,21.0101009,105.8370929,2
2285,21.0090024,105.8369541,2
2286,21.0093179,105.8373372,2
2287,21.0094411,105.8374863,3
2288,21.0094631,105.8375035,2
2289,21.0094861,105.837497,2
2290,21.0095472,105.8374434,2
2291,21.0100089,105.8370078,2
2292,21.0103174,105.8367047,3
2293,21.0103836,105.8366262,2
2294,21.0103887,105.8365942,2
2295,21.0103933,105.8364904,2
2296,21.0101814,105.8368377,4
2297,21.0098845,105.8371252,4
2298,21.0096053,105.8373886,4
2299,21.0104106,105.8368109,3
2300,21.0095901,105.8375766,3
2301,21.0095019,105.8374831,3
2302,21.0088063,105.8367138,2
2303,21.0084741,105.8363042,2
2304,21.0080315,105.8357534,2
2305,21.0077914,105.8354765,2
2306,21.0074961,105.8351199,2
2307,21.0073296,105.8349197,2
2308,21.0073211,105.8348931,2
2309,21.0073208,105.8348597,3
2310,21.0077747,105.8354563,4
2311,21.0078184,105.8355079,4
2312,21.0084066,105.8362201,4
2313,21.0089724,105.8369174,4
2314,21.0072279,105.8349451,3
2315,21.0072468,105.8349457,2
2316,21.0072595,105.8349511,2
2317,21.0072717,105.8349647,2
2318,21.0078057,105.8356024,2
2319,21.0080205,105.8358722,2
2320,21.0084121,105.8363575,2
2321,21.0088501,105.8368916,2
2322,21.0090017,105.8370757,2
2323,21.0093765,105.8375304,2
2324,21.0078223,105.8356232,4
2325,21.0073254,105.8348463,2
2326,21.0072131,105.8349487,2
2327,21.0084786,105.8363097,3
2328,21.0084196,105.8363667,3
2329,21.0089927,105.8369423,3
2330,21.0089374,105.8369976,3
2331,21.0093885,105.8375454,2
2332,21.0093905,105.837562,2
2333,21.009385,105.8375776,2
2334,21.0093778,105.8375996,3
2335,21.0091098,105.8378633,2
2336,21.008768,105.8381827,2
2337,21.0085805,105.838374,2
2338,21.0082791,105.8386136,4
2339,21.0080534,105.8388436,2
2340,21.0079504,105.8390048,2
2341,21.0078831,105.8394989,2
2342,21.0078526,105.8395554,2
2343,21.0078302,105.8396795,2
2344,21.0077878,105.8400075,2
2345,21.0077763,105.8400969,3
2346,21.0078958,105.8396712,2
2347,21.0079616,105.8389402,4
2348,21.0086152,105.8383037,4
2349,21.009383,105.8375386,3
2350,21.0094168,105.8375082,4
2351,21.0096751,105.8379342,2
2352,21.0096858,105.837915,2
2353,21.0096822,105.8378774,2
2354,21.0095024,105.8376777,2
2355,21.0094875,105.8376668,2
2356,21.009469,105.8376694,2
2357,21.0094172,105.8377147,2
2358,21.0096877,105.8378946,3
2359,21.0097216,105.8378631,4
2360,21.0095131,105.8376896,3
2361,21.0094482,105.8376876,3
2362,21.0091113,105.8380046,2
2363,21.0087519,105.8383254,2
2364,21.0089595,105.8385782,2
2365,21.0089401,105.8385758,2
2366,21.0089235,105.8385605,3
2367,21.0087502,105.8383608,3
2368,21.0087472,105.8383462,2
2369,21.0088565,105.8386847,2
2370,21.0088797,105.8386573,2
2371,21.008879,105.8386361,2
2372,21.0088733,105.8386178,2
2373,21.0086934,105.8384145,3
2374,21.0086768,105.8384054,2
2375,21.008663,105.8384047,2
2376,21.0083875,105.8386679,2
2377,21.0081184,105.8389554,2
2378,21.0080508,105.8391353,2
2379,21.0080379,105.839156,2
2380,21.0080258,105.8391977,3
2381,21.0080131,105.8392501,2
2382,21.007943,105.8397712,2
2383,21.0088661,105.8386096,3
2384,21.0087105,105.8383959,4
2385,21.0081174,105.8389903,2
2386,21.0081258,105.8390174,2
2387,21.0083322,105.8391653,3
2388,21.0083524,105.8391708,2
2389,21.008372,105.8391665,2
2390,21.0083296,105.8392319,2
2391,21.0083199,105.8392148,2
2392,21.0081426,105.8390988,3
2393,21.0081203,105.8390961,2
2394,21.0080816,105.8391088,2
2395,21.0080643,105.8391169,2
2396,21.0081001,105.8391011,2
2397,21.0105448,105.8342137,1
2398,21.0090895,105.8298063,2
2399,21.0110827,105.8368415,3
2400,21.0108628,105.8369818,2
2401,21.0045843,105.8259782,2
2402,21.0045135,105.8261308,3
2403,21.0042017,105.8259671,2
2404,21.0041855,105.8260078,2
2405,21.0041805,105.8260438,2
2406,21.0041861,105.8260691,1
2407,21.010618,105.8252264,2
2408,21.0106313,105.8252256,2
2409,21.0106479,105.825231,2
2410,21.0107874,105.8253044,2
2411,21.0110493,105.8254663,2
2412,21.0112908,105.8256264,2
2413,21.0116314,105.8258525,2
2414,21.0117469,105.8259276,2
2415,21.0119983,105.8260869,2
2416,21.0122348,105.826234,2
2417,21.0124232,105.8263478,2
2418,21.0126208,105.8264707,2
2419,21.0128772,105.8266217,2
2420,21.0131923,105.8268137,2
2421,21.0133616,105.826913,2
2422,21.0133757,105.8269282,2
2423,21.0133779,105.8269487,2
2424,21.0133729,105.8269752,1
2425,21.0133471,105.8269045,3
2426,21.0108606,105.8253496,4
2427,21.0110096,105.8254418,4
2428,21.0113235,105.8256481,4
2429,21.0124777,105.8263824,4
2430,21.0126876,105.8265101,4
2431,21.0128179,105.8265868,4
2432,21.0130488,105.8267263,4
2433,21.0107026,105.8309079,3
2434,21.0106903,105.8308714,4
2435,21.0082432,105.8321372,3
2436,21.0081941,105.8320718,3
2437,21.0089878,105.8308969,1
2438,21.0088724,105.8309427,2
2439,21.0088479,105.8309653,2
2440,21.0088083,105.8310124,3
2441,20.9984455,105.8410873,2
2442,20.9981542,105.8410873,2
2443,20.9985001,105.8410878,4
2444,21.0020498,105.8275105,2
2445,21.002105,105.8275303,2
2446,21.0021988,105.8275398,2
2447,21.0024135,105.8275769,1
2448,21.0059056,105.8336478,2
2449,21.005907,105.8337903,2
2450,21.0015136,105.8271902,3
2451,21.010101,105.8349681,3
2452,21.0102902,105.8351989,2
2453,21.0099249,105.8351341,3
2454,21.0103966,105.8356802,3
2455,21.0089849,105.824469,2
2456,21.0054749,105.8227505,2
2457,21.0104496,105.8313746,2
2458,21.0080686,105.831758,2
2459,21.0080936,105.8317254,3
2460,21.0082158,105.8315998,1
2461,21.0067224,105.8366571,2
2462,21.0066904,105.8366149,2
2463,21.0008221,105.8375687,3
2464,21.0001463,105.8315863,3
2465,21.0000884,105.8315687,4
2466,20.9993491,105.8346866,2
2467,20.999329,105.834818,2
2468,20.9998365,105.8325183,2
2469,21.0031408,105.8210323,2
2470,21.007879,105.8333343,3
2471,21.0056692,105.8228262,2
2472,21.004223,105.8334868,2
2473,21.0042719,105.8335389,1
2474,20.9978418,105.8411346,2
2475,21.0052689,105.836354,2
2476,21.0053584,105.8364547,2
2477,21.0094081,105.8299118,2
2478,21.0089065,105.8297661,2
2479,21.0039688,105.8227822,3
2480,21.0040543,105.8226089,1
2481,21.0033855,105.8221266,2
2482,21.0040149,105.8229927,2
2483,21.0029391,105.8221761,2
2484,21.0030102,105.8222099,3
2485,21.0030815,105.8220118,1
2486,21.0036434,105.8222912,1
2487,21.0033464,105.8222201,2
2488,21.0027527,105.8220838,4
2489,21.0027129,105.8220683,4
2490,21.0016971,105.8382994,2
2491,21.0020635,105.8381048,2
2492,21.002029,105.8380661,2
2493,21.0020092,105.837664,2
2494,21.0020952,105.8374893,2
2495,21.0023233,105.8371267,1
2496,21.0035108,105.8258087,2
2497,21.0091565,105.8243959,2
2498,21.0050873,105.836401,1
2499,21.0084971,105.8284741,2
2500,21.0085265,105.8284074,2
2501,21.0084995,105.828394,3
2502,21.0082579,105.8289069,3
2503,21.0082516,105.8290275,2
2504,21.0081798,105.8292268,1
2505,21.0082319,105.8290888,2
2506,21.0084704,105.8284618,4
2507,21.0082941,105.8289272,2
2508,21.0019102,105.8262015,3
2509,21.0017167,105.8261838,3
2510,21.001788,105.8261903,4
2511,21.0019207,105.8258514,3
2512,21.0021236,105.8381349,2
2513,21.002136,105.8382009,3
2514,21.0126495,105.832467,2
2515,21.0047797,105.8284907,2
2516,21.0047069,105.8286036,2
2517,21.0046912,105.8286143,2
2518,21.0046789,105.8286501,2
2519,21.0046694,105.8286773,2
2520,21.0046644,105.8286921,2
2521,21.0046513,105.8286983,2
2522,21.0046367,105.8286929,2
2523,21.0045113,105.8286385,3
2524,21.0046581,105.8286967,2
2525,21.0046991,105.8286067,2
2526,21.0047227,105.8286005,2
2527,21.0052368,105.8287399,2
2528,21.0052875,105.8287671,1
2529,21.0078656,105.8331555,2
2530,21.0069215,105.8318575,2
2531,21.0069906,105.8319376,2
2532,21.0070168,105.8319581,2
2533,21.007046,105.8319852,2
2534,21.0064491,105.8312208,2
2535,21.0063919,105.8305939,2
2536,21.0063275,105.830825,2
2537,21.0069909,105.8297287,2
2538,21.00634,105.8309707,2
2539,21.0063522,105.8307843,3
2540,21.0064788,105.8308437,3
2541,21.0063899,105.831516,2
2542,21.0064356,105.8315728,2
2543,21.0064526,105.8308977,2
2544,21.0064165,105.830667,2
2545,21.0062842,105.8311872,2
2546,21.0042169,105.827375,1
2547,21.0041523,105.8275962,1
2548,21.0036389,105.8273757,2
